,index,KW1 Comdty_PX_LAST,KW2 Comdty_PX_LAST,KW3 Comdty_PX_LAST,SI3 Comdty_PX_LAST
3753,1984-11-26,371.5,369.75,362.0,7.649
3754,1984-11-27,370.75,368.5,360.5,7.397
3755,1984-11-28,370.0,368.25,360.5,7.357
3756,1984-11-29,367.0,366.5,360.0,7.389
3757,1984-11-30,367.5,365.5,359.25,7.289
3758,1984-12-03,366.75,365.75,358.75,7.369
3759,1984-12-04,367.25,365.0,358.0,7.334
3760,1984-12-05,367.75,365.25,358.25,7.333
3761,1984-12-06,368.5,364.75,356.5,7.303
3762,1984-12-07,362.75,359.0,350.5,7.141
3763,1984-12-10,364.0,359.75,350.75,7.029
3764,1984-12-11,362.75,357.25,348.75,6.992
3765,1984-12-12,357.5,353.75,346.25,7.065
3766,1984-12-13,359.0,355.25,348.75,6.978
3767,1984-12-14,359.0,358.0,352.0,6.935
3768,1984-12-17,359.75,356.25,349.5,6.63
3769,1984-12-18,362.0,355.25,348.25,6.495
3770,1984-12-19,361.5,355.5,348.0,6.49
3771,1984-12-20,355.0,348.5,337.75,6.511
3772,1984-12-21,355.5,348.5,338.5,6.654
3773,1984-12-24,354.25,347.25,338.25,
3774,1984-12-26,356.25,349.5,340.0,6.765
3775,1984-12-27,355.0,348.0,339.25,6.537
3776,1984-12-28,355.0,347.25,340.5,6.671
3777,1984-12-31,354.0,346.75,341.25,6.578
3778,1985-01-02,353.5,345.75,340.5,6.375
3779,1985-01-03,353.5,344.0,338.75,6.333
3780,1985-01-04,352.0,342.0,337.0,6.117
3781,1985-01-07,351.75,342.0,337.0,6.3
3782,1985-01-08,351.0,340.5,335.0,6.112
3783,1985-01-09,353.5,342.5,335.5,6.398
3784,1985-01-10,355.5,345.5,336.25,6.328
3785,1985-01-11,354.5,344.5,335.5,6.206
3786,1985-01-14,354.5,344.5,335.25,6.252
3787,1985-01-15,355.75,346.0,337.0,6.25
3788,1985-01-16,356.0,346.0,336.5,6.342
3789,1985-01-17,355.75,346.25,336.75,6.524
3790,1985-01-18,354.75,346.75,337.5,6.509
3791,1985-01-21,352.5,345.5,336.5,6.515
3792,1985-01-22,351.5,345.0,336.75,6.328
3793,1985-01-23,350.75,344.0,337.0,6.205
3794,1985-01-24,348.5,340.75,334.25,6.212
3795,1985-01-25,348.75,341.75,335.25,6.205
3796,1985-01-28,348.75,341.5,336.0,6.517
3797,1985-01-29,349.5,343.25,336.0,6.369
3798,1985-01-30,351.75,344.75,336.0,6.501
3799,1985-01-31,351.75,343.75,335.75,6.57
3800,1985-02-01,352.75,345.5,336.0,6.442
3801,1985-02-04,354.25,347.75,338.5,6.376
3802,1985-02-05,358.25,352.0,339.5,6.395
3803,1985-02-06,356.0,348.75,338.25,6.414
3804,1985-02-07,355.0,347.75,337.75,6.338
3805,1985-02-08,354.5,348.0,339.0,6.335
3806,1985-02-11,354.75,347.5,339.0,6.493
3807,1985-02-12,356.0,348.0,337.25,6.416
3808,1985-02-13,354.25,346.0,336.0,6.48
3809,1985-02-14,351.0,342.5,332.5,6.441
3810,1985-02-15,351.75,343.5,333.5,6.494
3811,1985-02-19,350.5,341.75,331.75,6.482
3812,1985-02-20,349.75,341.25,331.25,6.446
3813,1985-02-21,350.75,341.75,332.25,6.254
3814,1985-02-22,351.5,342.5,333.5,6.098
3815,1985-02-25,350.0,340.25,329.5,5.709
3816,1985-02-26,352.0,341.5,330.75,5.85
3817,1985-02-27,351.5,341.25,328.5,5.823
3818,1985-02-28,349.0,340.5,329.5,5.792
3819,1985-03-01,349.25,340.0,329.0,5.883
3820,1985-03-04,350.5,340.75,329.25,5.938
3821,1985-03-05,352.0,340.75,329.25,5.831
3822,1985-03-06,354.75,342.5,332.0,5.893
3823,1985-03-07,355.5,342.75,331.75,5.873
3824,1985-03-08,356.0,342.0,331.5,5.751
3825,1985-03-11,356.5,343.5,332.75,5.675
3826,1985-03-12,352.0,341.25,332.0,5.753
3827,1985-03-13,353.25,341.75,331.5,5.836
3828,1985-03-14,353.25,342.5,332.5,5.83
3829,1985-03-15,355.0,344.75,333.0,5.839
3830,1985-03-18,356.25,345.5,333.5,6.118
3831,1985-03-19,362.0,348.25,336.25,6.618
3832,1985-03-20,357.5,346.0,334.75,6.412
3833,1985-03-21,346.25,333.5,334.5,6.462
3834,1985-03-22,348.75,335.5,336.0,6.47
3835,1985-03-25,350.75,336.5,337.25,6.439
3836,1985-03-26,348.75,335.5,337.25,6.611
3837,1985-03-27,349.75,334.5,335.5,6.748
3838,1985-03-28,348.75,334.5,335.25,6.825
3839,1985-03-29,349.75,337.25,338.25,6.93
3840,1985-04-01,348.75,336.0,337.0,6.671
3841,1985-04-02,351.25,337.0,338.5,6.801
3842,1985-04-03,351.0,338.0,338.5,6.667
3843,1985-04-04,351.75,338.5,339.5,6.787
3844,1985-04-08,356.0,342.25,343.0,6.932
3845,1985-04-09,350.75,338.75,340.25,6.846
3846,1985-04-10,350.75,339.25,341.0,6.825
3847,1985-04-11,349.75,339.5,341.25,6.9
3848,1985-04-12,347.5,336.75,338.5,6.853
3849,1985-04-15,346.5,334.5,335.0,6.788
3850,1985-04-16,345.75,333.5,334.0,6.699
3851,1985-04-17,343.25,331.5,332.75,6.661
3852,1985-04-18,344.5,331.0,333.5,6.619
3853,1985-04-19,346.0,331.75,333.5,6.648
3854,1985-04-22,346.75,332.75,334.5,6.564
3855,1985-04-23,346.0,331.5,333.5,6.372
3856,1985-04-24,346.75,333.0,334.25,6.371
3857,1985-04-25,343.75,328.5,331.0,6.462
3858,1985-04-26,343.0,327.5,328.5,6.485
3859,1985-04-29,344.0,329.0,330.5,6.533
3860,1985-04-30,343.75,328.25,329.5,6.33
3861,1985-05-01,342.0,327.0,328.0,6.335
3862,1985-05-02,336.0,322.5,324.0,6.41
3863,1985-05-03,337.0,323.5,324.75,6.323
3864,1985-05-06,339.0,326.25,328.0,6.277
3865,1985-05-07,338.25,326.0,328.25,6.483
3866,1985-05-08,338.5,325.0,328.0,6.443
3867,1985-05-09,337.0,324.75,328.25,6.479
3868,1985-05-10,339.25,326.0,329.25,6.504
3869,1985-05-13,339.5,326.0,329.5,6.761
3870,1985-05-14,338.5,323.5,327.5,6.73
3871,1985-05-15,336.5,321.5,325.25,6.699
3872,1985-05-16,333.0,320.5,322.5,6.622
3873,1985-05-17,331.0,320.0,322.0,6.637
3874,1985-05-20,331.0,319.5,321.75,6.222
3875,1985-05-21,334.0,319.0,321.5,6.344
3876,1985-05-22,320.0,323.0,332.5,6.278
3877,1985-05-23,320.5,324.5,335.0,6.258
3878,1985-05-24,317.5,322.0,331.5,6.277
3879,1985-05-28,314.25,318.5,328.5,6.099
3880,1985-05-29,314.25,317.75,327.75,6.297
3881,1985-05-30,316.0,318.75,327.75,6.373
3882,1985-05-31,315.5,318.0,328.0,6.392
3883,1985-06-03,316.0,318.75,328.75,6.385
3884,1985-06-04,318.75,320.75,329.5,6.331
3885,1985-06-05,322.0,323.75,331.25,6.331
3886,1985-06-06,319.5,321.0,328.0,6.399
3887,1985-06-07,318.75,321.5,328.75,6.358
3888,1985-06-10,319.75,321.75,329.25,6.375
3889,1985-06-11,322.25,323.25,331.0,6.379
3890,1985-06-12,325.5,328.0,335.0,6.406
3891,1985-06-13,323.0,325.5,333.5,6.389
3892,1985-06-14,322.0,325.0,333.5,6.465
3893,1985-06-17,321.75,325.0,333.0,6.446
3894,1985-06-18,322.75,326.0,333.75,6.696
3895,1985-06-19,323.75,326.75,333.0,6.522
3896,1985-06-20,324.0,327.5,333.0,6.315
3897,1985-06-21,322.25,325.5,330.5,6.334
3898,1985-06-24,320.25,323.5,329.5,6.35
3899,1985-06-25,318.75,322.75,328.0,6.365
3900,1985-06-26,317.5,321.25,327.25,6.349
3901,1985-06-27,314.75,319.25,325.0,6.342
3902,1985-06-28,314.25,318.5,324.5,6.309
3903,1985-07-01,313.25,317.0,324.0,6.121
3904,1985-07-02,310.5,315.25,322.5,6.091
3905,1985-07-03,310.0,315.25,321.25,6.111
3906,1985-07-05,312.75,317.0,323.25,
3907,1985-07-08,310.5,315.25,322.25,6.206
3908,1985-07-09,311.25,314.25,320.5,6.216
3909,1985-07-10,315.25,315.25,320.0,6.256
3910,1985-07-11,312.5,314.0,319.5,6.184
3911,1985-07-12,312.5,314.25,320.5,6.281
3912,1985-07-15,311.5,312.25,317.5,6.305
3913,1985-07-16,307.75,308.0,312.25,6.375
3914,1985-07-17,307.0,307.75,312.25,6.418
3915,1985-07-18,306.25,308.0,314.5,6.298
3916,1985-07-19,305.25,309.25,315.75,6.297
3917,1985-07-22,303.0,309.0,315.75,6.324
3918,1985-07-23,306.25,313.5,312.0,6.274
3919,1985-07-24,300.25,306.0,305.75,6.249
3920,1985-07-25,302.25,309.0,307.5,6.264
3921,1985-07-26,301.75,307.75,306.0,6.441
3922,1985-07-29,301.25,307.75,306.0,6.439
3923,1985-07-30,298.75,303.25,301.75,6.581
3924,1985-07-31,297.5,302.5,301.0,6.597
3925,1985-08-01,294.25,300.5,298.0,6.48
3926,1985-08-02,290.5,297.5,295.75,6.499
3927,1985-08-05,288.5,294.5,292.5,6.462
3928,1985-08-06,288.0,295.0,293.5,6.421
3929,1985-08-07,290.5,298.5,296.5,6.436
3930,1985-08-08,288.5,295.75,293.25,6.427
3931,1985-08-09,288.75,296.25,294.75,6.572
3932,1985-08-12,291.0,298.5,297.25,6.591
3933,1985-08-13,294.75,302.75,301.75,6.594
3934,1985-08-14,298.75,307.5,307.0,6.579
3935,1985-08-15,304.5,312.5,313.5,6.595
3936,1985-08-16,302.5,310.5,309.5,6.691
3937,1985-08-19,299.25,306.25,306.0,6.585
3938,1985-08-20,294.75,302.0,302.25,6.537
3939,1985-08-21,300.5,307.75,307.0,6.584
3940,1985-08-22,301.5,307.75,307.25,6.491
3941,1985-08-23,300.5,306.5,305.5,6.502
3942,1985-08-26,297.5,303.0,302.25,6.585
3943,1985-08-27,293.5,300.5,300.75,6.608
3944,1985-08-28,292.75,299.75,299.0,6.589
3945,1985-08-29,289.0,298.75,299.5,6.48
3946,1985-08-30,291.5,301.75,301.0,6.502
3947,1985-09-03,295.25,303.0,302.5,6.259
3948,1985-09-04,296.5,305.5,306.0,6.3
3949,1985-09-05,301.0,310.0,309.25,6.298
3950,1985-09-06,302.25,310.0,309.75,6.372
3951,1985-09-09,300.5,306.5,305.0,6.247
3952,1985-09-10,301.5,306.75,305.5,6.292
3953,1985-09-11,305.0,309.5,308.5,6.294
3954,1985-09-12,305.5,310.75,309.0,6.263
3955,1985-09-13,303.25,308.5,307.25,6.251
3956,1985-09-16,306.5,309.25,307.5,6.257
3957,1985-09-17,306.75,310.25,308.5,6.155
3958,1985-09-18,303.0,307.25,305.75,6.144
3959,1985-09-19,301.5,304.25,303.25,6.235
3960,1985-09-20,300.5,299.5,288.5,6.22
3961,1985-09-23,302.75,302.75,291.0,6.394
3962,1985-09-24,305.5,305.25,293.0,6.393
3963,1985-09-25,309.5,309.0,298.0,6.374
3964,1985-09-26,307.75,308.5,296.0,6.276
3965,1985-09-27,314.0,314.5,301.0,6.382
3966,1985-09-30,309.75,311.25,297.0,6.307
3967,1985-10-01,309.5,311.0,298.5,6.336
3968,1985-10-02,305.25,307.0,295.0,6.342
3969,1985-10-03,304.5,307.5,296.5,6.685
3970,1985-10-04,303.5,307.5,297.5,6.619
3971,1985-10-07,303.75,307.5,297.0,6.625
3972,1985-10-08,309.75,312.0,301.5,6.575
3973,1985-10-09,311.75,314.0,302.5,6.513
3974,1985-10-10,313.25,314.0,301.0,6.491
3975,1985-10-11,309.5,311.5,299.0,6.547
3976,1985-10-14,309.75,311.25,299.0,6.552
3977,1985-10-15,310.75,312.25,300.5,6.522
3978,1985-10-16,312.0,314.0,303.5,6.37
3979,1985-10-17,315.75,318.75,306.0,6.418
3980,1985-10-18,314.75,318.0,307.5,6.445
3981,1985-10-21,314.25,317.5,306.0,6.419
3982,1985-10-22,318.0,320.0,308.0,6.477
3983,1985-10-23,318.25,320.0,307.0,6.439
3984,1985-10-24,318.25,320.75,309.25,6.455
3985,1985-10-25,319.5,322.75,311.5,6.455
3986,1985-10-28,319.75,323.0,311.25,6.438
3987,1985-10-29,321.0,324.5,312.5,6.462
3988,1985-10-30,320.75,324.75,312.25,6.38
3989,1985-10-31,323.75,327.25,313.5,6.331
3990,1985-11-01,324.25,326.75,312.25,6.372
3991,1985-11-04,325.0,327.25,312.5,6.332
3992,1985-11-05,323.75,326.75,312.0,6.332
3993,1985-11-06,323.0,326.0,311.5,6.327
3994,1985-11-07,324.5,327.0,312.0,6.259
3995,1985-11-08,327.25,329.25,314.0,6.335
3996,1985-11-11,329.25,331.25,314.5,6.31
3997,1985-11-12,330.5,331.75,316.0,6.375
3998,1985-11-13,333.5,334.5,316.25,6.406
3999,1985-11-14,332.75,333.5,315.5,6.355
4000,1985-11-15,331.5,333.5,314.75,6.31
4001,1985-11-18,332.25,333.75,315.0,6.315
4002,1985-11-19,334.75,336.0,315.5,6.319
4003,1985-11-20,335.0,336.75,316.75,6.397
4004,1985-11-21,330.0,332.5,313.5,6.398
4005,1985-11-22,324.25,328.0,310.0,6.436
4006,1985-11-25,321.5,326.0,308.5,6.497
4007,1985-11-26,321.25,324.75,308.25,6.46
4008,1985-11-27,321.75,324.75,307.5,6.302
4009,1985-11-29,325.25,328.5,311.0,6.292
4010,1985-12-02,327.0,330.5,311.75,6.312
4011,1985-12-03,331.0,334.25,315.75,6.268
4012,1985-12-04,336.0,337.5,319.0,6.253
4013,1985-12-05,333.25,335.5,319.5,6.268
4014,1985-12-06,336.5,336.5,322.25,6.233
4015,1985-12-09,335.75,335.75,319.75,6.016
4016,1985-12-10,336.0,336.75,320.75,5.989
4017,1985-12-11,340.5,338.5,323.0,5.945
4018,1985-12-12,340.75,337.0,320.5,6.026
4019,1985-12-13,340.0,335.25,318.5,6.055
4020,1985-12-16,341.5,337.75,321.0,6.086
4021,1985-12-17,342.75,339.25,321.5,5.949
4022,1985-12-18,341.5,337.0,320.0,6.019
4023,1985-12-19,340.75,339.0,321.5,6.014
4024,1985-12-20,337.5,320.75,292.75,6.024
4025,1985-12-23,337.25,321.0,290.5,5.924
4026,1985-12-24,337.0,320.0,290.25,5.959
4027,1985-12-26,338.5,321.0,290.5,5.93
4028,1985-12-27,339.25,321.5,291.5,6.026
4029,1985-12-30,337.25,320.25,289.25,6.083
4030,1985-12-31,336.0,318.25,286.0,6.061
4031,1986-01-02,333.0,315.0,282.25,5.983
4032,1986-01-03,328.0,309.5,277.25,6.048
4033,1986-01-06,327.5,309.5,277.75,6.064
4034,1986-01-07,329.75,310.0,280.0,6.128
4035,1986-01-08,328.25,309.5,278.75,6.135
4036,1986-01-09,326.5,308.25,277.75,6.361
4037,1986-01-10,328.25,308.0,277.0,6.314
4038,1986-01-13,320.0,299.75,271.75,6.235
4039,1986-01-14,320.5,298.0,270.0,6.238
4040,1986-01-15,322.0,296.25,269.0,6.374
4041,1986-01-16,324.75,294.0,269.0,6.376
4042,1986-01-17,325.0,292.0,269.5,6.374
4043,1986-01-20,320.5,288.5,267.75,6.394
4044,1986-01-21,313.75,284.5,268.0,6.402
4045,1986-01-22,316.75,288.5,269.75,6.358
4046,1986-01-23,319.5,291.0,271.5,6.377
4047,1986-01-24,311.75,281.5,270.75,6.501
4048,1986-01-27,314.75,284.0,269.75,6.38
4049,1986-01-28,317.75,283.75,268.0,6.358
4050,1986-01-29,316.75,280.75,267.0,6.386
4051,1986-01-30,317.25,279.0,267.75,6.298
4052,1986-01-31,316.0,278.75,269.0,6.23
4053,1986-02-03,313.0,278.5,267.0,6.095
4054,1986-02-04,312.75,279.0,267.5,6.025
4055,1986-02-05,315.75,281.5,269.0,6.082
4056,1986-02-06,312.5,281.5,268.5,6.032
4057,1986-02-07,312.5,282.0,268.0,6.102
4058,1986-02-10,314.25,280.75,267.25,6.082
4059,1986-02-11,317.0,282.0,266.5,6.121
4060,1986-02-12,316.75,280.25,266.25,6.096
4061,1986-02-13,317.25,278.5,261.5,6.043
4062,1986-02-14,316.5,275.5,256.5,6.082
4063,1986-02-18,319.0,275.5,257.5,6.053
4064,1986-02-19,316.5,270.5,255.75,6.072
4065,1986-02-20,315.5,268.75,253.25,6.047
4066,1986-02-21,313.75,268.5,253.5,6.062
4067,1986-02-24,315.0,268.0,251.75,6.143
4068,1986-02-25,315.5,268.75,249.0,6.055
4069,1986-02-26,319.25,273.0,251.0,5.777
4070,1986-02-27,322.75,275.75,252.5,5.773
4071,1986-02-28,324.0,277.0,251.5,5.78
4072,1986-03-03,326.0,280.0,252.75,5.743
4073,1986-03-04,329.0,282.75,251.5,5.776
4074,1986-03-05,327.5,279.75,248.25,5.728
4075,1986-03-06,331.5,283.25,249.0,5.738
4076,1986-03-07,335.5,287.0,251.25,5.742
4077,1986-03-10,336.0,286.75,253.0,5.73
4078,1986-03-11,333.25,285.0,250.5,5.805
4079,1986-03-12,331.5,285.5,252.0,5.953
4080,1986-03-13,326.0,284.5,251.75,5.823
4081,1986-03-14,328.0,285.25,253.25,5.802
4082,1986-03-17,330.5,284.0,250.5,5.898
4083,1986-03-18,333.75,286.0,251.75,5.833
4084,1986-03-19,336.0,289.0,250.5,5.843
4085,1986-03-20,293.25,250.0,252.5,5.888
4086,1986-03-21,292.75,245.75,248.5,5.873
4087,1986-03-24,288.5,242.25,246.5,5.797
4088,1986-03-25,290.0,244.0,247.5,5.675
4089,1986-03-26,285.0,247.0,249.0,5.71
4090,1986-03-27,282.75,247.0,249.0,5.704
4091,1986-03-31,281.5,246.75,248.5,5.298
4092,1986-04-01,282.5,247.0,249.0,5.193
4093,1986-04-02,284.0,247.25,249.75,5.306
4094,1986-04-03,283.0,243.25,246.0,5.285
4095,1986-04-04,283.75,243.5,245.75,5.354
4096,1986-04-07,283.5,242.75,245.75,5.496
4097,1986-04-08,279.25,243.0,246.25,5.529
4098,1986-04-09,281.75,241.75,245.5,5.512
4099,1986-04-10,273.25,239.5,243.5,5.538
4100,1986-04-11,268.25,238.25,241.25,5.69
4101,1986-04-14,269.0,241.5,243.75,5.546
4102,1986-04-15,263.75,239.5,242.0,5.547
4103,1986-04-16,265.75,240.25,242.5,5.571
4104,1986-04-17,266.75,240.25,242.75,5.41
4105,1986-04-18,267.25,239.25,242.0,5.251
4106,1986-04-21,262.5,239.75,242.5,5.16
4107,1986-04-22,257.5,240.0,243.0,5.276
4108,1986-04-23,264.5,240.75,243.5,5.294
4109,1986-04-24,266.5,243.25,246.5,5.229
4110,1986-04-25,267.0,245.75,248.25,5.214
4111,1986-04-28,266.25,249.25,251.5,5.148
4112,1986-04-29,275.25,260.0,264.0,5.189
4113,1986-04-30,300.25,285.0,289.0,5.252
4114,1986-05-01,280.5,268.25,270.75,5.222
4115,1986-05-02,272.25,257.0,260.0,5.344
4116,1986-05-05,276.5,258.0,260.5,5.283
4117,1986-05-06,288.0,264.5,268.0,5.309
4118,1986-05-07,292.5,262.75,264.0,5.304
4119,1986-05-08,312.0,281.75,285.0,5.334
4120,1986-05-09,315.0,279.25,283.0,5.33
4121,1986-05-12,310.0,269.5,271.0,5.27
4122,1986-05-13,330.0,279.0,281.75,5.199
4123,1986-05-14,344.5,276.75,278.25,5.144
4124,1986-05-15,334.25,264.75,266.0,5.174
4125,1986-05-16,319.75,260.75,261.75,5.175
4126,1986-05-19,324.0,256.0,257.75,4.959
4127,1986-05-20,322.0,251.75,253.0,5.048
4128,1986-05-21,253.0,256.5,264.5,5.038
4129,1986-05-22,249.0,252.5,259.5,5.138
4130,1986-05-23,245.25,249.75,257.5,5.243
4131,1986-05-27,246.5,249.0,257.0,5.233
4132,1986-05-28,245.0,248.0,256.0,5.188
4133,1986-05-29,242.5,246.0,253.5,5.396
4134,1986-05-30,245.75,249.0,256.5,5.434
4135,1986-06-02,250.0,252.25,260.5,5.328
4136,1986-06-03,247.0,249.0,260.5,5.333
4137,1986-06-04,249.75,252.0,260.5,5.349
4138,1986-06-05,248.75,251.25,260.0,5.349
4139,1986-06-06,246.75,250.0,258.25,5.352
4140,1986-06-09,244.5,247.5,255.5,5.564
4141,1986-06-10,246.25,249.0,257.75,5.532
4142,1986-06-11,245.25,248.5,256.5,5.558
4143,1986-06-12,241.5,245.5,252.5,5.484
4144,1986-06-13,238.5,243.0,251.0,5.437
4145,1986-06-16,237.75,242.0,250.0,5.224
4146,1986-06-17,241.0,245.0,252.5,5.229
4147,1986-06-18,241.25,245.5,253.0,5.234
4148,1986-06-19,242.25,246.0,253.75,5.229
4149,1986-06-20,241.25,244.5,252.25,5.265
4150,1986-06-23,242.0,244.75,252.75,5.225
4151,1986-06-24,242.0,244.75,252.5,5.25
4152,1986-06-25,242.75,245.0,251.5,5.261
4153,1986-06-26,243.5,245.75,252.25,5.201
4154,1986-06-27,242.0,245.0,252.0,5.114
4155,1986-06-30,239.75,241.0,248.0,5.256
4156,1986-07-01,234.5,235.75,242.5,5.246
4157,1986-07-02,234.75,236.0,242.25,5.212
4158,1986-07-03,237.0,238.75,245.0,
4159,1986-07-07,236.0,237.25,243.0,5.201
4160,1986-07-08,237.0,237.25,243.5,5.272
4161,1986-07-09,238.0,238.0,243.5,5.231
4162,1986-07-10,242.0,241.0,245.75,5.201
4163,1986-07-11,245.5,242.25,247.5,5.198
4164,1986-07-14,246.75,244.5,250.25,5.152
4165,1986-07-15,247.5,244.75,250.5,5.198
4166,1986-07-16,256.0,253.25,261.0,5.164
4167,1986-07-17,249.0,249.25,256.5,5.179
4168,1986-07-18,244.75,246.0,252.0,5.19
4169,1986-07-21,244.5,245.25,251.5,5.165
4170,1986-07-22,240.5,247.5,255.0,5.125
4171,1986-07-23,250.5,258.0,258.5,5.16
4172,1986-07-24,247.25,255.75,255.5,5.129
4173,1986-07-25,247.75,254.5,254.5,5.113
4174,1986-07-28,249.5,257.0,255.5,5.153
4175,1986-07-29,251.75,258.5,258.0,5.129
4176,1986-07-30,251.75,258.75,258.0,5.21
4177,1986-07-31,249.0,256.0,256.5,5.3
4178,1986-08-01,255.5,262.0,261.5,5.33
4179,1986-08-04,256.0,262.0,260.0,5.39
4180,1986-08-05,251.0,257.0,255.5,5.425
4181,1986-08-06,252.75,259.0,257.75,5.375
4182,1986-08-07,253.0,258.75,257.5,5.4
4183,1986-08-08,252.0,258.0,257.0,5.53
4184,1986-08-11,250.75,257.0,256.5,5.78
4185,1986-08-12,249.0,255.0,254.5,5.6
4186,1986-08-13,249.5,255.5,255.0,5.52
4187,1986-08-14,251.75,257.75,256.75,5.525
4188,1986-08-15,251.75,258.0,256.75,5.48
4189,1986-08-18,252.5,258.25,256.5,5.27
4190,1986-08-19,250.25,256.25,255.25,5.285
4191,1986-08-20,249.25,254.75,253.0,5.34
4192,1986-08-21,248.5,255.0,254.0,5.38
4193,1986-08-22,246.75,256.75,255.75,5.26
4194,1986-08-25,242.75,254.75,256.0,5.28
4195,1986-08-26,240.0,251.75,254.25,5.28
4196,1986-08-27,241.25,252.25,254.0,5.3
4197,1986-08-28,244.75,254.5,255.25,5.33
4198,1986-08-29,246.0,255.0,256.5,5.315
4199,1986-09-02,249.75,253.75,253.0,5.535
4200,1986-09-03,253.0,257.5,257.0,5.48
4201,1986-09-04,256.5,258.5,258.0,5.505
4202,1986-09-05,253.0,256.75,257.0,5.745
4203,1986-09-08,250.0,253.25,253.75,5.8
4204,1986-09-09,248.75,251.0,252.25,5.845
4205,1986-09-10,244.5,247.75,249.0,5.72
4206,1986-09-11,242.5,247.0,247.75,5.835
4207,1986-09-12,246.0,250.25,250.75,5.985
4208,1986-09-15,243.0,247.5,247.75,6.03
4209,1986-09-16,244.0,247.75,247.75,5.95
4210,1986-09-17,244.0,248.5,248.75,5.925
4211,1986-09-18,241.5,246.75,247.25,5.92
4212,1986-09-19,240.5,246.75,247.5,6.17
4213,1986-09-22,245.25,246.0,238.0,6.16
4214,1986-09-23,248.25,248.25,240.5,6.105
4215,1986-09-24,248.5,248.5,241.0,6.06
4216,1986-09-25,246.75,247.0,240.0,5.93
4217,1986-09-26,249.25,250.0,242.0,5.74
4218,1986-09-29,251.0,251.5,243.75,5.71
4219,1986-09-30,249.5,249.75,242.0,5.735
4220,1986-10-01,252.0,252.5,244.0,5.755
4221,1986-10-02,254.25,254.75,246.5,5.97
4222,1986-10-03,251.25,251.25,243.25,5.9
4223,1986-10-06,247.75,248.25,240.25,5.96
4224,1986-10-07,249.25,249.5,241.25,5.85
4225,1986-10-08,249.75,249.5,241.5,5.96
4226,1986-10-09,252.0,251.0,243.25,5.83
4227,1986-10-10,251.75,251.5,243.25,5.85
4228,1986-10-13,252.25,252.5,244.75,5.855
4229,1986-10-14,255.0,254.75,246.5,5.81
4230,1986-10-15,252.0,252.75,244.5,5.74
4231,1986-10-16,249.5,250.25,242.75,5.75
4232,1986-10-17,250.25,250.5,242.5,5.755
4233,1986-10-20,253.25,253.5,245.75,5.98
4234,1986-10-21,254.25,254.25,247.5,5.93
4235,1986-10-22,255.75,255.25,248.0,6.025
4236,1986-10-23,252.5,252.5,245.5,5.85
4237,1986-10-24,253.5,253.0,246.0,5.8
4238,1986-10-27,255.5,254.75,247.5,5.81
4239,1986-10-28,254.5,254.0,247.75,5.82
4240,1986-10-29,253.25,252.75,246.75,5.755
4241,1986-10-30,256.0,254.75,249.5,5.855
4242,1986-10-31,254.75,253.25,247.5,5.82
4243,1986-11-03,256.75,254.0,247.5,5.88
4244,1986-11-04,257.25,253.75,247.0,5.9
4245,1986-11-05,258.75,255.25,248.25,5.78
4246,1986-11-06,256.75,253.75,247.0,5.88
4247,1986-11-07,256.5,254.75,247.5,5.93
4248,1986-11-10,255.0,254.0,247.25,5.885
4249,1986-11-11,250.5,250.0,242.5,5.91
4250,1986-11-12,253.0,252.0,244.5,5.935
4251,1986-11-13,254.75,252.25,244.5,5.95
4252,1986-11-14,255.25,252.5,244.75,5.841
4253,1986-11-17,256.0,254.0,246.5,5.64
4254,1986-11-18,256.75,254.25,246.75,5.685
4255,1986-11-19,255.75,253.0,247.0,5.59
4256,1986-11-20,255.75,252.75,246.25,5.57
4257,1986-11-21,254.75,251.75,245.5,5.35
4258,1986-11-24,254.5,251.0,245.25,5.405
4259,1986-11-25,254.75,250.75,244.75,5.435
4260,1986-11-26,257.75,253.25,247.25,5.41
4261,1986-11-28,262.0,255.5,249.25,5.51
4262,1986-12-01,263.75,257.5,250.5,5.575
4263,1986-12-02,263.25,256.25,249.75,5.495
4264,1986-12-03,264.25,256.25,249.75,5.53
4265,1986-12-04,266.25,257.25,250.5,5.485
4266,1986-12-05,266.0,256.5,250.0,5.505
4267,1986-12-08,264.5,256.25,250.25,5.508
4268,1986-12-09,262.75,254.5,249.0,5.453
4269,1986-12-10,264.0,254.75,248.5,5.504
4270,1986-12-11,263.0,254.75,248.0,5.5
4271,1986-12-12,263.0,254.5,247.25,5.53
4272,1986-12-15,263.5,255.0,248.0,5.61
4273,1986-12-16,262.0,253.0,246.5,5.51
4274,1986-12-17,258.5,252.25,245.5,5.5
4275,1986-12-18,261.0,252.5,245.5,5.519
4276,1986-12-19,262.0,252.25,246.0,5.499
4277,1986-12-22,254.0,247.75,239.0,5.48
4278,1986-12-23,253.25,247.5,238.75,5.41
4279,1986-12-24,252.25,246.75,238.0,5.42
4280,1986-12-26,253.25,247.25,238.5,
4281,1986-12-29,252.5,246.5,237.25,5.409
4282,1986-12-30,252.5,246.0,236.25,5.448
4283,1986-12-31,252.0,245.25,235.0,5.57
4284,1987-01-02,250.5,244.0,234.5,5.61
4285,1987-01-05,249.25,243.0,233.0,5.596
4286,1987-01-06,247.5,240.0,230.5,5.545
4287,1987-01-07,251.5,243.25,232.25,5.56
4288,1987-01-08,252.75,244.75,232.5,5.562
